source_id,jci_name,description,sensor_type,sensor_type_error,unit,type,data_type,name
568_1_3000594,BSB.EF.DMPR35A-CMD,Outdoor Air Damper Command,outside air damper command,,264,Analog Output,1,NAE 68 N2 2 DX 7 DMPR35A CMD
568_1_3000597,BSB.EF.DMPR17-CMD,Outdoor Air Damper Command,outside air damper command,,264,Analog Output,1,NAE 68 N2 2 DX 5 DMPR17 CMD
568_1_3000601,BSB.EF.DMPR18-CMD,Outdoor Air Damper Command,outside air damper command,,264,Analog Output,1,NAE 68 N2 2 DX 5 DMPR18 CMD
568_1_3000603,BSB.EF.DMPR19-CMD,Outdoor Air Damper Command,outside air damper command,,264,Analog Output,1,NAE 68 N2 2 DX 5 DMPR19 CMD
568_1_3000604,BSB.EF.DMPR15-CMD,Outdoor Air Damper Command,outside air damper command,,264,Analog Output,1,NAE 68 N2 2 DX 3 DMPR15 CMD
568_1_3000605,BSB.EF.DMPR35-CMD,Outdoor Air Damper Command,outside air damper command,,264,Analog Output,1,NAE 68 N2 2 DX 7 DMPR35 CMD
568_1_3000607,BSB.EF.DMPR12-CMD,Outdoor Air Damper Command,outside air damper command,,264,Analog Output,1,NAE 68 N2 2 DX 5 DMPR12 CMD
564_2_3000518,BSB.BNPLANT.HE1-HI,OSA RESET HIGH SETPOINT,outside air high reset setpoint,,64,Analog Value,2,NAE 64 Programming Analog Data BSBBNPLANT HE1 HI
564_2_3000522,BSB.BNPLANT.HE3-HI,OSA RESET HIGH SETPOINT,outside air high reset setpoint,,64,Analog Value,2,NAE 64 Programming Analog Data BSBBNPLANT HE3 HI
565_0_3000314,BSB.AC-8.OA-RH,Outside Air Humidity,outside air humidity,,29,Analog Input,0,NAE 65 N2 1 AHU 4 OA RH
564_2_3000517,BSB.BNPLANT.HE1-LO,OSA RESET LOW SETPOINT,outside air low reset setpoint,,64,Analog Value,2,NAE 64 Programming Analog Data BSBBNPLANT HE1 LO
564_2_3000521,BSB.BNPLANT.HE3-LO,OSA RESET LOW SETPOINT,outside air low reset setpoint,,64,Analog Value,2,NAE 64 Programming Analog Data BSBBNPLANT HE3 LO
564_2_3000520,BSB.BNPLANT.HE1-OSAH,OSA RESET SPAN HI SETPT,outside air reset high setpoint,,64,Analog Value,2,NAE 64 Programming Analog Data BSBBNPLANT HE1 OSAH
564_2_3000524,BSB.BNPLANT.HE3-OSAH,OSA RESET SPAN HI SETPT,outside air reset high setpoint,,64,Analog Value,2,NAE 64 Programming Analog Data BSBBNPLANT HE3 OSAH
564_2_3000519,BSB.BNPLANT.HE1-OSAL,OSA RESET SPAN LOW SETPT,outside air reset low setpoint,,64,Analog Value,2,NAE 64 Programming Analog Data BSBBNPLANT HE1 OSAL
564_2_3000523,BSB.BNPLANT.HE3-OSAL,OSA RESET SPAN LOW SETPT,outside air reset low setpoint,,64,Analog Value,2,NAE 64 Programming Analog Data BSBBNPLANT HE3 OSAL
565_0_3000202,BSB.AC-14.OA-T,Outside Air Temperature,outside air temperature,,64,Analog Input,0,NAE 65 N2 2 AHU 14 OA T
565_0_3000226,BSB.AC-9.OA-T,Outside Air Temperature,outside air temperature,,64,Analog Input,0,NAE 65 N2 1 AHU 1 OA T
565_0_3000235,BSB.AC-10.OA-T,Outside Air Temperature,outside air temperature,,64,Analog Input,0,NAE 65 N2 1 AHU 2 OA T
565_0_3000315,BSB.AC-8.OA-T,Outside Air Temperature,outside air temperature,,64,Analog Input,0,NAE 65 N2 1 AHU 4 OA T
564_0_3000135,BSB.AC-1.OA-T,Outside Air Temperature,outside air temperature,,64,Analog Input,0,NAE 64 N2 1 AHU 1 OA T
566_4_3005371,BSB.N2NDFLR.RM-2205.VAV-41.PAR-F-C,Parallel Fan Command,parallel fan command,,,Binary Output,4,NAE 66 N2 2 VAV 41 PAR F C
519_3_3000516,CHILLER-1.PHASEALM,Phase Monitor Alarm,phase monitor alarm,,,Binary Input,3,NAE 19 N2 1 DX 003 PHASEALM
519_3_3000493,CHILLER-1.PHASEMON,Phase Monitor Status,phase monitor status,,,Binary Input,3,NAE 19 N2 1 DX 003 PHASEMON
519_0_3000640,CWP1-VFD.POWER,Power,power,,95,Analog Input,0,NAE 19 N2 1 VND 008 POWER
519_0_3000670,CWP2-VFD.POWER,Power,power,,95,Analog Input,0,NAE 19 N2 1 VND 009 POWER
568_0_3000158,BSB.EF1.VFD-1.PWR-KW,Power,power,,98,Analog Input,0,NAE 68 N2 2 VFD 1 PWR KW
568_0_3000170,BSB.EF2.VFD-2.PWR-KW,Power,power,,98,Analog Input,0,NAE 68 N2 2 VFD 2 PWR KW
568_0_3000182,BSB.EF4.VFD-4.PWR-KW,Power,power,,98,Analog Input,0,NAE 68 N2 2 VFD 4 PWR KW
568_0_3000194,BSB.EF5.VFD-5.PWR-KW,Power,power,,98,Analog Input,0,NAE 68 N2 2 VFD 5 PWR KW
568_0_3000206,BSB.EF6.VFD-6.PWR-KW,Power,power,,98,Analog Input,0,NAE 68 N2 2 VFD 6 PWR KW
568_0_3000218,BSB.EF7.VFD-7.PWR-KW,Power,power,,98,Analog Input,0,NAE 68 N2 2 VFD 7 PWR KW
568_0_3000230,BSB.EF8.VFD-8.PWR-KW,Power,power,,98,Analog Input,0,NAE 68 N2 2 VFD 8 PWR KW
568_0_3000242,BSB.EF10.VFD-10.PWR-KW,Power,power,,98,Analog Input,0,NAE 68 N2 2 VFD 10 PWR KW
568_0_3000254,BSB.EF11.VFD-11.PWR-KW,Power,power,,98,Analog Input,0,NAE 68 N2 2 VFD 11 PWR KW
568_0_3000266,BSB.EF12.VFD-12.PWR-KW,Power,power,,98,Analog Input,0,NAE 68 N2 2 VFD 12 PWR KW
568_0_3000278,BSB.EF13.VFD-13.PWR-KW,Power,power,,98,Analog Input,0,NAE 68 N2 2 VFD 13 PWR KW
568_0_3000290,BSB.EF14.VFD-14.PWR-KW,Power,power,,98,Analog Input,0,NAE 68 N2 2 VFD 14 PWR KW
568_0_3000302,BSB.EF15.VFD-15.PWR-KW,Power,power,,98,Analog Input,0,NAE 68 N2 2 VFD 15 PWR KW
568_0_3000314,BSB.EF17.VFD-17.PWR-KW,Power,power,,98,Analog Input,0,NAE 68 N2 2 VFD 17 PWR KW
568_0_3000326,BSB.EF18.VFD-18.PWR-KW,Power,power,,98,Analog Input,0,NAE 68 N2 2 VFD 18 PWR KW
568_0_3000338,BSB.EF19.VFD-19.PWR-KW,Power,power,,98,Analog Input,0,NAE 68 N2 2 VFD 19 PWR KW
568_0_3000350,BSB.EF20.VFD-20.PWR-KW,Power,power,,98,Analog Input,0,NAE 68 N2 2 VFD 20 PWR KW
568_0_3000362,BSB.EF22.VFD-22.PWR-KW,Power,power,,98,Analog Input,0,NAE 68 N2 2 VFD 22 PWR KW
568_0_3000374,BSB.EF24.VFD-24.PWR-KW,Power,power,,98,Analog Input,0,NAE 68 N2 2 VFD 24 PWR KW
568_0_3000386,BSB.EF27.VFD-27.PWR-KW,Power,power,,98,Analog Input,0,NAE 68 N2 2 VFD 27 PWR KW
568_0_3000398,BSB.EF28.VFD-28.PWR-KW,Power,power,,98,Analog Input,0,NAE 68 N2 2 VFD 28 PWR KW
568_0_3000410,BSB.EF29.VFD-29.PWR-KW,Power,power,,98,Analog Input,0,NAE 68 N2 2 VFD 29 PWR KW
568_0_3000422,BSB.EF29A.VFD-29A.PWR-KW,Power,power,,98,Analog Input,0,NAE 68 N2 2 VFD 29A PWR KW
568_0_3000434,BSB.EF35.VFD-35.PWR-KW,Power,power,,98,Analog Input,0,NAE 68 N2 2 VFD 35 PWR KW
568_0_3000446,BSB.EF35A.VFD-35A.PWR-KW,Power,power,,98,Analog Input,0,NAE 68 N2 2 VFD 35A PWR KW
568_0_3000458,BSB.EF54.VFD-54.PWR-KW,Power,power,,98,Analog Input,0,NAE 68 N2 2 VFD 54 PWR KW
568_0_3000470,BSB.EF55.VFD-55.PWR-KW,Power,power,,98,Analog Input,0,NAE 68 N2 2 VFD 55 PWR KW
568_0_3000482,BSB.EF33.VFD-33.PWR-KW,Power,power,,98,Analog Input,0,NAE 68 N2 2 VFD 33 PWR KW
519_3_3000568,CRAC-1.PWR-FAIL,Power Failure Alarm,power failure alarm,,,Binary Input,3,NAE 19 N2 1 VND 006 PWR FAIL
519_3_3000614,CRAC-2.PWR-FAIL,Power Failure Alarm,power failure alarm,,,Binary Input,3,NAE 19 N2 1 VND 007 PWR FAIL
565_0_3000292,BSB.AC-7.PFLTR-DP,Prefilter Differential Pressure,pre filter differential pressure,,58,Analog Input,0,NAE 65 N2 1 AHU 3 PFLTR DP
564_0_3000167,BSB.AC-3.PFLTR-DP,Pre-Filter Differential Pressure,pre filter differential pressure,,58,Analog Input,0,NAE 64 N2 1 AHU 3 PFLTR DP
564_0_3000180,BSB.AC-4.PFLTR-DP,Pre-Filter Differential Pressure,pre filter differential pressure,,58,Analog Input,0,NAE 64 N2 1 AHU 4 PFLTR DP
565_3_3000259,BSB.AC-9.PFLTR-STS,Pre-Filter Status,pre filter status,,,Binary Input,3,NAE 65 N2 1 AHU 1 PFLTR STS
565_3_3000279,BSB.AC-10.PFLTR-STS,Pre-Filter Status,pre filter status,,,Binary Input,3,NAE 65 N2 1 AHU 2 PFLTR STS
564_3_3000150,BSB.AC-2.PFLTR-STS,Pre-Filter Status,pre filter status,,,Binary Input,3,NAE 64 N2 1 AHU 2 PFLTR STS
519_1_3000391,CHWS-SYS.PVSEL-T,Process Variable Selection Temperature,process variable selection temperature,,64,Analog Output,1,NAE 19 N2 1 DX 001 PVSEL T
564_3_3000282,BSB.PUMPS.P1-ALM,Pump 1 Alarm,pump alarm,,,Binary Input,3,NAE 64 N2 1 UNT 75 P1 ALM
564_3_3000285,BSB.PUMPS.P2-ALM,Pump 2 Alarm,pump alarm,,,Binary Input,3,NAE 64 N2 1 UNT 75 P2 ALM
564_3_3000125,BSB.PUMPS.P1-S,Pump-1 Alarm,pump alarm,,,Binary Input,3,NAE 64 N2 1 UNT 75 P1 S
564_3_3000126,BSB.PUMPS.P2-S,Pump-2 Alarm,pump alarm,,,Binary Input,3,NAE 64 N2 1 UNT 75 P2 S
564_2_3000474,BSB.BNPLANT.P1-2-DP1,DP-1 IN BSMNT CORE,pump differential pressure,,56,Analog Value,2,NAE 64 Programming Analog Data BSBBNPLANT P1 2 DP1
564_2_3000475,BSB.BNPLANT.P1-2-DP2,DP-2 ABOVE AC-7,pump differential pressure,,56,Analog Value,2,NAE 64 Programming Analog Data BSBBNPLANT P1 2 DP2
564_2_3000476,BSB.BNPLANT.P1-2-DP3,DP-3 ABOVE AC-13,pump differential pressure,,56,Analog Value,2,NAE 64 Programming Analog Data BSBBNPLANT P1 2 DP3
565_0_3000291,BSB.AC-7.P1-2-DP2,P1 & 2 Differential Pressure Sensor 2,pump differential pressure,,56,Analog Input,0,NAE 65 N2 1 AHU 3 P1 2 DP2
565_0_3000214,BSB.AC-13.P1-2-DP3,P1 & 2 Differential Pressure Sensor 3,pump differential pressure,,56,Analog Input,0,NAE 65 N2 2 UNT 1 P1 2 DP3
564_0_3000166,BSB.AC-3.P1-2-DP1,P1 & 2 Differential Pressure Sensor-1,pump differential pressure,,56,Analog Input,0,NAE 64 N2 1 AHU 3 P1 2 DP1
564_0_3000237,BSB.PUMPS.P3-DP1,Pump 3 Differential Pressure-1S,pump differential pressure,,56,Analog Input,0,NAE 64 N2 1 AHU 7 P3 DP1
564_0_3000238,BSB.PUMPS.P3-DP2,Pump 3 Differential Pressure-2N,pump differential pressure,,56,Analog Input,0,NAE 64 N2 1 AHU 7 P3 DP2
564_0_3000220,BSB.PUMPS.P4-DP1,Pump 4 Differential Pressure-1S,pump differential pressure,,56,Analog Input,0,NAE 64 N2 1 AHU 6 P4 DP1
564_0_3000221,BSB.PUMPS.P4-DP2,Pump 4 Differential Pressure-2N,pump differential pressure,,56,Analog Input,0,NAE 64 N2 1 AHU 6 P4 DP2
564_1_3000470,BSB.PUMPS.P5-DP,Pump 5 Diffeential Pressure,pump differential pressure,,56,Analog Output,1,NAE 64 N2 1 AHU 2 P5 DP
565_0_3000316,BSB.AC-8.P5-DP,Pump 5 Differential Pressure,pump differential pressure,,56,Analog Input,0,NAE 65 N2 1 AHU 4 P5 DP
565_0_3000299,BSB.PLANT.P7-DP,Pump 7 Differential Pressure,pump differential pressure,,56,Analog Input,0,NAE 65 N2 1 AHU 3 P7 DP
565_0_3000660,BSB.PLANT.P8-DP,Pump 8 Differential Pressure,pump differential pressure,,56,Analog Input,0,NAE 65 N2 1 PHX 5 P8 DP
565_1_3000385,BSB.PLANT.P8-DP,Pump 8 Differential Pressure,pump differential pressure,,56,Analog Output,1,NAE 65 N2 1 AHU 3 P8 DP
565_1_3002986,BSB.PLANT.P7DP-IT,P-7 Differential Pressure Integral Time,pump differential pressure integral time,,73,Analog Output,1,NAE 65 N2 1 AHU 3 Tuning P7DP IT
565_1_3002988,BSB.PLANT.P8DP-IT,P-8 Differential Pressure Integral Time,pump differential pressure integral time,,73,Analog Output,1,NAE 65 N2 1 AHU 3 Tuning P8DP IT
565_1_3002985,BSB.PLANT.P7DP-PB,P-7 Differential Pressure Prop Band,pump differential pressure prop band,,56,Analog Output,1,NAE 65 N2 1 AHU 3 Tuning P7DP PB
565_1_3002987,BSB.PLANT.P8DP-PB,P-8 Differential Pressure Prop Band,pump differential pressure prop band,,56,Analog Output,1,NAE 65 N2 1 AHU 3 Tuning P8DP PB
564_1_3000224,BSB.PUMPS.P4DP-SP,P4 Differential Pressure Setpoint,pump differential pressure setpoint,,56,Analog Output,1,NAE 64 N2 1 AHU 6 P4DP SP
565_1_3000302,BSB.PLANT.P7DP-SP,P-7 Differential Pressure Setpoint,pump differential pressure setpoint,,56,Analog Output,1,NAE 65 N2 1 AHU 3 P7DP SP
565_1_3000306,BSB.PLANT.P8DP-SP,P-8 Differential Pressure Setpoint,pump differential pressure setpoint,,56,Analog Output,1,NAE 65 N2 1 AHU 3 P8DP SP
564_1_3000241,BSB.PUMPS.P3DP-SP,Pump 3 Differential Pressure Setpoint,pump differential pressure setpoint,,56,Analog Output,1,NAE 64 N2 1 AHU 7 P3DP SP
564_1_3000157,BSB.PUMPS.P5DP-SP,Pump 5 Differential Pressure Setpoint,pump differential pressure setpoint,,56,Analog Output,1,NAE 64 N2 1 AHU 2 P5DP SP
564_1_3000966,BSB.AC-6.P3-IT,Pump 3 Integration Time,pump integral time,,73,Analog Output,1,NAE 64 N2 1 AHU 7 Tuning P3 IT
564_1_3001023,BSB.PUMPS.P4-IT,Pump 4 Integral Time,pump integral time,,73,Analog Output,1,NAE 64 N2 1 AHU 6 Tuning P4 IT
564_1_3000100,BSB.AC-2.P5-IT,Pump-5 Integral Time,pump integral time,,73,Analog Output,1,NAE 64 N2 1 AHU 2 P5 IT
564_4_3000281,BSB.PUMPS.P-LEAD,Pump Lead (P1=State 0 P2=State 1),pump lead,,,Binary Output,4,NAE 64 N2 1 UNT 75 P LEAD
564_1_3000965,BSB.AC-6.P3-PB,Pump 3 Proportional Band,pump prop band,,56,Analog Output,1,NAE 64 N2 1 AHU 7 Tuning P3 PB
564_1_3001022,BSB.PUMPS.P4-PB,Pump 4 Proportional Band,pump prop band,,56,Analog Output,1,NAE 64 N2 1 AHU 6 Tuning P4 PB
564_1_3000101,BSB.AC-2.P5-PB,Pump-5 Proportional Band,pump prop band,,56,Analog Output,1,NAE 64 N2 1 AHU 2 P5 PB
564_1_3000967,BSB.PUMPS.P1-DB,Pump-1 Speed Deadband,pump speed dead band,,56,Analog Output,1,NAE 64 N2 1 UNT 75 Tuning P1 DB
564_1_3000968,BSB.PUMPS.P2-DB,Pump-2 Speed Deadband,pump speed dead band,,56,Analog Output,1,NAE 64 N2 1 UNT 75 Tuning P2 DB
564_1_3000969,BSB.PUMPS.P1-IT,Pump-1 Speed Integral Time,pump speed integral time,,73,Analog Output,1,NAE 64 N2 1 UNT 75 Tuning P1 IT
564_1_3000970,BSB.PUMPS.P2-IT,Pump-2 Speed Integral Time,pump speed integral time,,73,Analog Output,1,NAE 64 N2 1 UNT 75 Tuning P2 IT
564_1_3000971,BSB.PUMPS.P1-PB,Pump-1 Speed Proportional Band,pump speed prop band,,56,Analog Output,1,NAE 64 N2 1 UNT 75 Tuning P1 PB
564_1_3000972,BSB.PUMPS.P2-PB,Pump-2 Speed Proportional Band,pump speed prop band,,56,Analog Output,1,NAE 64 N2 1 UNT 75 Tuning P2 PB
564_1_3000122,BSB.PUMPS.P1-SP,Pump-1 Speed Setpoint,pump speed setpoint,,56,Analog Output,1,NAE 64 N2 1 UNT 75 P1 SP
564_1_3000123,BSB.PUMPS.P2-SP,Pump-2 Speed Setpoint,pump speed setpoint,,56,Analog Output,1,NAE 64 N2 1 UNT 75 P2 SP
564_4_3000283,BSB.PUMPS.P1-SS,Pump 1 Start/Stop,pump start stop,,,Binary Output,4,NAE 64 N2 1 UNT 75 P1 SS
564_4_3000286,BSB.PUMPS.P2-SS,Pump 2 Start/Stop,pump start stop,,,Binary Output,4,NAE 64 N2 1 UNT 75 P2 SS
564_4_3000239,BSB.PUMPS.P3-SS,Pump 3 Start/Stop,pump start stop,,,Binary Output,4,NAE 64 N2 1 AHU 7 P3 SS
564_4_3000222,BSB.PUMPS.P4-SS,Pump 4 Start/Stop,pump start stop,,,Binary Output,4,NAE 64 N2 1 AHU 6 P4 SS
564_4_3000155,BSB.PUMPS.P5-SS,Pump 5 Start/Stop,pump start stop,,,Binary Output,4,NAE 64 N2 1 AHU 2 P5 SS
565_4_3000300,BSB.PLANT.P7-SS,Pump 7 Start/Stop,pump start stop,,,Binary Output,4,NAE 65 N2 1 AHU 3 P7 SS
565_4_3000304,BSB.PLANT.P8-SS,Pump 8 Start/Stop,pump start stop,,,Binary Output,4,NAE 65 N2 1 AHU 3 P8 SS
564_4_3000193,BSB.PLANT.P1-SS,Pump P-1 Start/Stop,pump start stop,,,Binary Output,4,NAE 64 N2 1 AHU 5 P1 SS
564_4_3000196,BSB.PLANT.P2-SS,Pump P-2 Start/Stop,pump start stop,,,Binary Output,4,NAE 64 N2 1 AHU 5 P2 SS
564_3_3000240,BSB.PUMPS.P3-STS,Pump 3 Status,pump status,,,Binary Input,3,NAE 64 N2 1 AHU 7 P3 STS
564_3_3000223,BSB.PUMPS.P4-STS,Pump 4 Status,pump status,,,Binary Input,3,NAE 64 N2 1 AHU 6 P4 STS
564_3_3000156,BSB.PUMPS.P5-STS,Pump 5 Status/Serves Animals,pump status,,,Binary Input,3,NAE 64 N2 1 AHU 2 P5 STS
565_3_3000301,BSB.PLANT.P7-STS,Pump 7 Status,pump status,,,Binary Input,3,NAE 65 N2 1 AHU 3 P7 STS
565_3_3000305,BSB.PLANT.P8-STS,Pump 8 Status,pump status,,,Binary Input,3,NAE 65 N2 1 AHU 3 P8 STS
564_3_3000194,BSB.PLANT.P1-STS,Pump P-1 Status,pump status,,,Binary Input,3,NAE 64 N2 1 AHU 5 P1 STS
564_3_3000197,BSB.PLANT.P2-STS,Pump P-2 Status,pump status,,,Binary Input,3,NAE 64 N2 1 AHU 5 P2 STS
564_4_3000525,BSB.PLANT.PMP-STS,Pump Status,pump status,,,Binary Output,4,NAE 64 N2 1 AHU 5 PMP STS
564_5_3000489,VALVE-CLOSE,,pump valve close,,,Binary Value,5,NAE 64 Programming Pumps VALVE CLOSE
519_1_3000702,BP1-VFD,,pump vfd comand,,98,Analog Output,1,NAE 19 N2 1 DX 001 BP1 VFD
519_1_3000703,BP2-VFD,,pump vfd comand,,98,Analog Output,1,NAE 19 N2 1 DX 001 BP2 VFD
519_1_3000713,BP-VFD,,pump vfd comand,,95,Analog Output,1,NAE 19 N2 1 DX 001 Tuning Parameters BP VFD
564_1_3000195,BSB.PLANT.P1VFD-CMD,Pump 1 VFD Command,pump vfd command,,98,Analog Output,1,NAE 64 N2 1 AHU 5 P1VFD CMD
564_1_3000284,BSB.PUMPS.P1VFD-CMD,Pump 1 VFD Command,pump vfd command,,98,Analog Output,1,NAE 64 N2 1 UNT 75 P1VFD CMD
564_1_3000198,BSB.PLANT.P2VFD-CMD,Pump 2 VFD Command,pump vfd command,,98,Analog Output,1,NAE 64 N2 1 AHU 5 P2VFD CMD
564_1_3000287,BSB.PUMPS.P2VFD-CMD,Pump 2 VFD Command,pump vfd command,,98,Analog Output,1,NAE 64 N2 1 UNT 75 P2VFD CMD
564_1_3000242,BSB.PUMPS.P3VFD-CMD,Pump 3 VFD Command,pump vfd command,,98,Analog Output,1,NAE 64 N2 1 AHU 7 P3VFD CMD
564_1_3000225,BSB.PUMPS.P4VFD-CMD,Pump 4 VFD Command,pump vfd command,,98,Analog Output,1,NAE 64 N2 1 AHU 6 P4VFD CMD
564_1_3000158,BSB.PUMPS.P5VFD-STS,Pump 5 VFD Command,pump vfd command,,98,Analog Output,1,NAE 64 N2 1 AHU 2 P5VFD STS
565_1_3000303,BSB.AC-7.P7VFD-CMD,Pump 7 VFD Command,pump vfd command,,98,Analog Output,1,NAE 65 N2 1 AHU 3 P7VFD CMD
565_1_3000307,BSB.PLANT.P8VFD-CMD,Pump 8 VFD Command,pump vfd command,,98,Analog Output,1,NAE 65 N2 1 AHU 3 P8VFD CMD
519_0_3000636,CWP1-VFD.RATE-SPD,Rated Speed,rated speed,,98,Analog Input,0,NAE 19 N2 1 VND 008 RATE SPD
519_0_3000666,CWP2-VFD.RATE-SPD,Rated Speed,rated speed,,98,Analog Input,0,NAE 19 N2 1 VND 009 RATE SPD
519_0_3000648,CWP1-VFD.REF-IN,Reference Input AI-1,reference input,,95,Analog Input,0,NAE 19 N2 1 VND 008 REF IN
519_0_3000678,CWP2-VFD.REF-IN,Reference Input AI-1,reference input,,95,Analog Input,0,NAE 19 N2 1 VND 009 REF IN
565_4_3000661,BSB.S1STFLR.RM-1113A.PHX-5.RHT-CLOSE,Reheat Close,reheat close,,,Binary Output,4,NAE 65 N2 1 PHX 5 RHT CLOSE
565_4_3000705,BSB.S1STFLR.RM-1212.PHX-7.RHT-CLOSE,Reheat Close,reheat close,,,Binary Output,4,NAE 65 N2 1 PHX 7 RHT CLOSE
565_4_3000662,BSB.S1STFLR.RM-1113A.PHX-5.RHT-OPEN,Reheat Open,reheat open,,,Binary Output,4,NAE 65 N2 1 PHX 5 RHT OPEN
565_4_3000706,BSB.S1STFLR.RM-1212.PHX-7.RHT-OPEN,Reheat Open,reheat open,,,Binary Output,4,NAE 65 N2 1 PHX 7 RHT OPEN
519_3_3000484,CHILLER-1.REMOTE,Remote Start Status,remote start status,,,Binary Input,3,NAE 19 N2 1 DX 003 REMOTE
564_4_3000124,BSB.PUMPS.RESET,Reset,reset,,,Binary Output,4,NAE 64 N2 1 UNT 75 RESET
565_0_3000260,BSB.AC-9.RA-CO2,Return Air Carbon Dioxide Level,return air carbon dioxide sensor,,96,Analog Input,0,NAE 65 N2 1 AHU 1 RA CO2
565_0_3000280,BSB.AC-10.RA-CO2,Return Air Carbon Dioxide Level,return air carbon dioxide sensor,,96,Analog Input,0,NAE 65 N2 1 AHU 2 RA CO2
566_1_3000207,BSB.CH-1.RARST-HI,Return Air Reset High Set Point,return air reset high setpoint,,64,Analog Output,1,NAE 66 N2 1 UNT 85 RARST HI
566_1_3000208,BSB.CH-1.RARST-LO,Return Air Reset Low Set Point,return air reset low setpoint,,64,Analog Output,1,NAE 66 N2 1 UNT 85 RARST LO
519_0_3000341,CHWS-SYS.RA1-T,CRAC-1 Return Air Temperature,return air temperature,,64,Analog Input,0,NAE 19 N2 1 DX 001 RA1 T
519_0_3000343,CHWS-SYS.RA2-T,CRAC-2 Return Air Temperature,return air temperature,,64,Analog Input,0,NAE 19 N2 1 DX 001 RA2 T
566_0_3000206,BSB.CH-1.RA-T,Electron Micro Return Air Temperature,return air temperature,,64,Analog Input,0,NAE 66 N2 1 UNT 85 RA T
519_0_3000543,CRAC-1.RA-T,Return Air Temperature,return air temperature,,64,Analog Input,0,NAE 19 N2 1 VND 006 RA T
519_0_3000589,CRAC-2.RA-T,Return Air Temperature,return air temperature,,64,Analog Input,0,NAE 19 N2 1 VND 007 RA T
565_0_3000203,BSB.AC-14.RA-T,Return Air Temperature,return air temperature,,64,Analog Input,0,NAE 65 N2 2 AHU 14 RA T
565_0_3000261,BSB.AC-9.RA-T,Return Air Temperature,return air temperature,,64,Analog Input,0,NAE 65 N2 1 AHU 1 RA T
565_0_3000281,BSB.AC-10.RA-T,Return Air Temperature,return air temperature,,64,Analog Input,0,NAE 65 N2 1 AHU 2 RA T
564_0_3000877,BSB.BASEMENT.ANIMALRM-B108.VAV-10.RA-T,Return Air Temperature,return air temperature,,64,Analog Input,0,NAE 64 N2 1 VAV 10 RA T
564_0_3000878,BSB.BASEMENT.ANIMALRM-B109.VAV-11.RA-T,Return Air Temperature,return air temperature,,64,Analog Input,0,NAE 64 N2 1 VAV 11 RA T
564_0_3000879,BSB.BASEMENT.ANIMALRM-B110.VAV-12.RA-T,Return Air Temperature,return air temperature,,64,Analog Input,0,NAE 64 N2 1 VAV 12 RA T
564_0_3000880,BSB.BASEMENT.ANIMALRM-B111.VAV-13.RA-T,Return Air Temperature,return air temperature,,64,Analog Input,0,NAE 64 N2 1 VAV 13 RA T
564_0_3000881,BSB.BASEMENT.ANIMALRM-B112.VAV-14.RA-T,Return Air Temperature,return air temperature,,64,Analog Input,0,NAE 64 N2 1 VAV 14 RA T
564_0_3000882,BSB.BASEMENT.ANIMALRM-B113.VAV-15.RA-T,Return Air Temperature,return air temperature,,64,Analog Input,0,NAE 64 N2 1 VAV 15 RA T
564_0_3000884,BSB.BASEMENT.ANIMALRM-B115.VAV-17.RA-T,Return Air Temperature,return air temperature,,64,Analog Input,0,NAE 64 N2 1 VAV 17 RA T
564_0_3000885,BSB.BASEMENT.ANIMALRM-B116.VAV-18.RA-T,Return Air Temperature,return air temperature,,64,Analog Input,0,NAE 64 N2 1 VAV 18 RA T
564_0_3000886,BSB.BASEMENT.ANIMALRM-B117.VAV-19.RA-T,Return Air Temperature,return air temperature,,64,Analog Input,0,NAE 64 N2 1 VAV 19 RA T
564_0_3000887,BSB.BASEMENT.ANIMALRM-B118.VAV-20.RA-T,Return Air Temperature,return air temperature,,64,Analog Input,0,NAE 64 N2 1 VAV 20 RA T
564_0_3000888,BSB.BASEMENT.ANIMALRM-B119.VAV-21.RA-T,Return Air Temperature,return air temperature,,64,Analog Input,0,NAE 64 N2 1 VAV 21 RA T
564_0_3000889,BSB.BASEMENT.ANIMALRM-B120.VAV-22.RA-T,Return Air Temperature,return air temperature,,64,Analog Input,0,NAE 64 N2 1 VAV 22 RA T
564_0_3000890,BSB.BASEMENT.ANIMALRM-B121.VAV-23.RA-T,Return Air Temperature,return air temperature,,64,Analog Input,0,NAE 64 N2 1 VAV 23 RA T
564_0_3000891,BSB.BASEMENT.ANIMALRM-B122.VAV-24.RA-T,Return Air Temperature,return air temperature,,64,Analog Input,0,NAE 64 N2 1 VAV 24 RA T
564_0_3000892,BSB.BASEMENT.ANIMALRM-B123.VAV-25.RA-T,Return Air Temperature,return air temperature,,64,Analog Input,0,NAE 64 N2 1 VAV 25 RA T
564_0_3000893,BSB.BASEMENT.ANIMALRM-B124.VAV-26.RA-T,Return Air Temperature,return air temperature,,64,Analog Input,0,NAE 64 N2 1 VAV 26 RA T
564_0_3000894,BSB.BASEMENT.ANIMALRM-B125.VAV-27.RA-T,Return Air Temperature,return air temperature,,64,Analog Input,0,NAE 64 N2 1 VAV 27 RA T
564_0_3000895,BSB.BASEMENT.ANIMALRM-B126.VAV-28.RA-T,Return Air Temperature,return air temperature,,64,Analog Input,0,NAE 64 N2 1 VAV 28 RA T
