source_id,jci_name,description,sensor_type,unit,type,data_type,name
510_1_3013738,BioLib 2ndFl RM-217.HTG-O,Heating Command,heating command,98,Analog Output,1,NAE 10 N2 2 VMA109 HTG O
510_1_3013741,BioLib 2ndFl RM-217.SUPFLOSP,Supply Flow Setpoint,supply air flow setpoint,84,Analog Output,1,NAE 10 N2 2 VMA109 SUPFLOSP
510_1_3013748,BioLib 2ndFl RM-221C.HTGPID-O,Heating PID,heating PID output,98,Analog Output,1,NAE 10 N2 2 VMA110 BHPIDPV
510_1_3013750,BioLib 2ndFl RM-221C.COMMONSP,Common Setpoint,common setpoint,64,Analog Output,1,NAE 10 N2 2 VMA110 COMMONSP
510_1_3013751,BioLib 2ndFl RM-221C.CLGPID-O,Cooling PID,cooling PID output,98,Analog Output,1,NAE 10 N2 2 VMA110 CPIDPV
510_1_3013753,BioLib 2ndFl RM-221C.DPR-C,Damper Command,damper command,98,Analog Output,1,NAE 10 N2 2 VMA110 DPR C
510_1_3013758,BioLib 2ndFl RM-221C.HTG-O,Heating Command,heating command,98,Analog Output,1,NAE 10 N2 2 VMA110 HTG O
510_1_3013761,BioLib 2ndFl RM-221C.SUPFLOSP,Supply Flow Setpoint,supply air flow setpoint,84,Analog Output,1,NAE 10 N2 2 VMA110 SUPFLOSP
510_1_3013768,BioLib 2ndFl RM-220.HTGPID-O,Heating PID,heating PID output,98,Analog Output,1,NAE 10 N2 2 VMA111 BHPIDPV
510_1_3013770,BioLib 2ndFl RM-220.COMMONSP,Common Setpoint,common setpoint,64,Analog Output,1,NAE 10 N2 2 VMA111 COMMONSP
510_1_3013771,BioLib 2ndFl RM-220.CLGPID-O,Cooling PID,cooling PID output,98,Analog Output,1,NAE 10 N2 2 VMA111 CPIDPV
510_1_3013773,BioLib 2ndFl RM-220.DPR-C,Damper Command,damper command,98,Analog Output,1,NAE 10 N2 2 VMA111 DPR C
510_1_3013777,BioLib 2ndFl RM-220.HTG-O,Heating Command,heating command,98,Analog Output,1,NAE 10 N2 2 VMA111 HTG O
510_1_3013780,BioLib 2ndFl RM-220.SUPFLOSP,Supply Flow Setpoint,supply air flow setpoint,84,Analog Output,1,NAE 10 N2 2 VMA111 SUPFLOSP
510_1_3013787,BioLib 2ndFl RM-225.HTGPID-O,Heating PID,heating PID output,98,Analog Output,1,NAE 10 N2 2 VMA112 BHPIDPV
510_1_3013789,BioLib 2ndFl RM-225.COMMONSP,Common Setpoint,common setpoint,64,Analog Output,1,NAE 10 N2 2 VMA112 COMMONSP
510_1_3013790,BioLib 2ndFl RM-225.CLGPID-O,Cooling PID,cooling PID output,98,Analog Output,1,NAE 10 N2 2 VMA112 CPIDPV
510_1_3013792,BioLib 2ndFl RM-225.DPR-C,Damper Command,damper command,98,Analog Output,1,NAE 10 N2 2 VMA112 DPR C
510_1_3013797,BioLib 2ndFl RM-225.HTG-O,Heating Command,heating command,98,Analog Output,1,NAE 10 N2 2 VMA112 HTG O
510_1_3013800,BioLib 2ndFl RM-225.SUPFLOSP,Supply Flow Setpoint,supply air flow setpoint,84,Analog Output,1,NAE 10 N2 2 VMA112 SUPFLOSP
510_1_3013807,BioLib 2ndFl RM-231A.HTGPID-O,Heating PID,heating PID output,98,Analog Output,1,NAE 10 N2 2 VMA113 BHPIDPV
510_1_3013809,BioLib 2ndFl RM-231A.COMMONSP,Common Setpoint,common setpoint,64,Analog Output,1,NAE 10 N2 2 VMA113 COMMONSP
510_1_3013810,BioLib 2ndFl RM-231A.CLGPID-O,Cooling PID,cooling PID output,98,Analog Output,1,NAE 10 N2 2 VMA113 CPIDPV
510_1_3013812,BioLib 2ndFl RM-231A.DPR-C,Damper Command,damper command,98,Analog Output,1,NAE 10 N2 2 VMA113 DPR C
510_1_3013817,BioLib 2ndFl RM-231A.HTG-O,Heating Command,heating command,98,Analog Output,1,NAE 10 N2 2 VMA113 HTG O
510_1_3013820,BioLib 2ndFl RM-231A.SUPFLOSP,Supply Flow Setpoint,supply air flow setpoint,84,Analog Output,1,NAE 10 N2 2 VMA113 SUPFLOSP
510_1_3013827,BioLib 2ndFl RM-226.HTGPID-O,Heating PID,heating PID output,98,Analog Output,1,NAE 10 N2 2 VMA114 BHPIDPV
510_1_3013829,BioLib 2ndFl RM-226.COMMONSP,Common Setpoint,common setpoint,64,Analog Output,1,NAE 10 N2 2 VMA114 COMMONSP
510_1_3013830,BioLib 2ndFl RM-226.CLGPID-O,Cooling PID,cooling PID output,98,Analog Output,1,NAE 10 N2 2 VMA114 CPIDPV
510_1_3013832,BioLib 2ndFl RM-226.DPR-C,Damper Command,damper command,98,Analog Output,1,NAE 10 N2 2 VMA114 DPR C
510_1_3013837,BioLib 2ndFl RM-226.HTG-O,Heating Command,heating command,98,Analog Output,1,NAE 10 N2 2 VMA114 HTG O
510_1_3013840,BioLib 2ndFl RM-226.SUPFLOSP,Supply Flow Setpoint,supply air flow setpoint,84,Analog Output,1,NAE 10 N2 2 VMA114 SUPFLOSP
510_1_3013847,BioLib 2ndFl RM-227.HTGPID-O,Heating PID,heating PID output,98,Analog Output,1,NAE 10 N2 2 VMA115 BHPIDPV
510_1_3013849,BioLib 2ndFl RM-227.COMMONSP,Common Setpoint,common setpoint,64,Analog Output,1,NAE 10 N2 2 VMA115 COMMONSP
510_1_3013850,BioLib 2ndFl RM-227.CLGPID-O,Cooling PID,cooling PID output,98,Analog Output,1,NAE 10 N2 2 VMA115 CPIDPV
510_1_3013852,BioLib 2ndFl RM-227.DPR-C,Damper Command,damper command,98,Analog Output,1,NAE 10 N2 2 VMA115 DPR C
510_1_3013857,BioLib 2ndFl RM-227.HTG-O,Heating Command,heating command,98,Analog Output,1,NAE 10 N2 2 VMA115 HTG O
510_1_3013860,BioLib 2ndFl RM-227.SUPFLOSP,Supply Flow Setpoint,supply air flow setpoint,84,Analog Output,1,NAE 10 N2 2 VMA115 SUPFLOSP
510_1_3013868,BioLib 2ndFl RM-231B.HTGPID-O,Heating PID,heating PID output,98,Analog Output,1,NAE 10 N2 2 VMA116 BHPIDPV
510_1_3013870,BioLib 2ndFl RM-231B.COMMONSP,Common Setpoint,common setpoint,64,Analog Output,1,NAE 10 N2 2 VMA116 COMMONSP
510_1_3013871,BioLib 2ndFl RM-231B.CLGPID-O,Cooling PID,cooling PID output,98,Analog Output,1,NAE 10 N2 2 VMA116 CPIDPV
510_1_3013873,BioLib 2ndFl RM-231B.DPR-C,Damper Command,damper command,98,Analog Output,1,NAE 10 N2 2 VMA116 DPR C
510_1_3013878,BioLib 2ndFl RM-231B.HTG-O,Heating Command,heating command,98,Analog Output,1,NAE 10 N2 2 VMA116 HTG O
510_1_3013881,BioLib 2ndFl RM-231B.SUPFLOSP,Supply Flow Setpoint,supply air flow setpoint,84,Analog Output,1,NAE 10 N2 2 VMA116 SUPFLOSP
510_1_3013888,BioLib 2ndFl RM-228.HTGPID-O,Heating PID,heating PID output,98,Analog Output,1,NAE 10 N2 2 VMA117 BHPIDPV
510_1_3013890,BioLib 2ndFl RM-228.COMMONSP,Common Setpoint,common setpoint,64,Analog Output,1,NAE 10 N2 2 VMA117 COMMONSP
510_1_3013891,BioLib 2ndFl RM-228.CLGPID-O,Cooling PID,cooling PID output,98,Analog Output,1,NAE 10 N2 2 VMA117 CPIDPV
510_1_3013893,BioLib 2ndFl RM-228.DPR-C,Damper Command,damper command,98,Analog Output,1,NAE 10 N2 2 VMA117 DPR C
510_1_3013898,BioLib 2ndFl RM-228.HTG-O,Heating Command,heating command,98,Analog Output,1,NAE 10 N2 2 VMA117 HTG O
510_1_3013901,BioLib 2ndFl RM-228.SUPFLOSP,Supply Flow Setpoint,supply air flow setpoint,84,Analog Output,1,NAE 10 N2 2 VMA117 SUPFLOSP
510_1_3013908,BioLib 2ndFl RM-229.HTGPID-O,Heating PID,heating PID output,98,Analog Output,1,NAE 10 N2 2 VMA118 BHPIDPV
510_1_3013910,BioLib 2ndFl RM-229.COMMONSP,Common Setpoint,common setpoint,64,Analog Output,1,NAE 10 N2 2 VMA118 COMMONSP
510_1_3013911,BioLib 2ndFl RM-229.CLGPID-O,Cooling PID,cooling PID output,98,Analog Output,1,NAE 10 N2 2 VMA118 CPIDPV
510_1_3013913,BioLib 2ndFl RM-229.DPR-C,Damper Command,damper command,98,Analog Output,1,NAE 10 N2 2 VMA118 DPR C
510_1_3013918,BioLib 2ndFl RM-229.HTG-O,Heating Command,heating command,98,Analog Output,1,NAE 10 N2 2 VMA118 HTG O
510_1_3013921,BioLib 2ndFl RM-229.SUPFLOSP,Supply Flow Setpoint,supply air flow setpoint,84,Analog Output,1,NAE 10 N2 2 VMA118 SUPFLOSP
510_1_3013929,BioLib 2ndFl RM-230.HTGPID-O,Heating PID,heating PID output,98,Analog Output,1,NAE 10 N2 2 VMA119 BHPIDPV
510_1_3013931,BioLib 2ndFl RM-230.COMMONSP,Common Setpoint,common setpoint,64,Analog Output,1,NAE 10 N2 2 VMA119 COMMONSP
510_1_3013932,BioLib 2ndFl RM-230.CLGPID-O,Cooling PID,cooling PID output,98,Analog Output,1,NAE 10 N2 2 VMA119 CPIDPV
510_1_3013934,BioLib 2ndFl RM-230.DPR-C,Damper Command,damper command,98,Analog Output,1,NAE 10 N2 2 VMA119 DPR C
510_1_3013939,BioLib 2ndFl RM-230.HTG-O,Heating Command,heating command,98,Analog Output,1,NAE 10 N2 2 VMA119 HTG O
510_1_3013942,BioLib 2ndFl RM-230.SUPFLOSP,Supply Flow Setpoint,supply air flow setpoint,84,Analog Output,1,NAE 10 N2 2 VMA119 SUPFLOSP
510_1_3013949,BioLib 2ndFl RM-232C.HTGPID-O,Heating PID,heating PID output,98,Analog Output,1,NAE 10 N2 2 VMA120 BHPIDPV
510_1_3013951,BioLib 2ndFl RM-232C.COMMONSP,Common Setpoint,common setpoint,64,Analog Output,1,NAE 10 N2 2 VMA120 COMMONSP
510_1_3013952,BioLib 2ndFl RM-232C.CLGPID-O,Cooling PID,cooling PID output,98,Analog Output,1,NAE 10 N2 2 VMA120 CPIDPV
510_1_3013954,BioLib 2ndFl RM-232C.DPR-C,Damper Command,damper command,98,Analog Output,1,NAE 10 N2 2 VMA120 DPR C
510_1_3013955,BioLib 2ndFl RM-232C.HTG-O,Heating Command,heating command,98,Analog Output,1,NAE 10 N2 2 VMA120 HTG O
510_1_3013958,BioLib 2ndFl RM-232C.SUPFLOSP,Supply Flow Setpoint,supply air flow setpoint,84,Analog Output,1,NAE 10 N2 2 VMA120 SUPFLOSP
510_1_3013965,BioLib 2ndFl RM-232D.HTGPID-O,Heating PID,heating PID output,98,Analog Output,1,NAE 10 N2 2 VMA121 BHPIDPV
510_1_3013967,BioLib 2ndFl RM-232D.COMMONSP,Common Setpoint,common setpoint,64,Analog Output,1,NAE 10 N2 2 VMA121 COMMONSP
510_1_3013968,BioLib 2ndFl RM-232D.CLGPID-O,Cooling PID,cooling PID output,98,Analog Output,1,NAE 10 N2 2 VMA121 CPIDPV
510_1_3013970,BioLib 2ndFl RM-232D.DPR-C,Damper Command,damper command,98,Analog Output,1,NAE 10 N2 2 VMA121 DPR C
510_1_3013971,BioLib 2ndFl RM-232D.HTG-O,Heating Command,heating command,98,Analog Output,1,NAE 10 N2 2 VMA121 HTG O
510_1_3013974,BioLib 2ndFl RM-232D.SUPFLOSP,Supply Flow Setpoint,supply air flow setpoint,84,Analog Output,1,NAE 10 N2 2 VMA121 SUPFLOSP
510_1_3013981,BioLib 2ndFl RM-221A.HTGPID-O,Heating PID,heating PID output,98,Analog Output,1,NAE 10 N2 2 VMA122 BHPIDPV
510_1_3013983,BioLib 2ndFl RM-221A.COMMONSP,Common Setpoint,common setpoint,64,Analog Output,1,NAE 10 N2 2 VMA122 COMMONSP
510_1_3013984,BioLib 2ndFl RM-221A.CLGPID-O,Cooling PID,cooling PID output,98,Analog Output,1,NAE 10 N2 2 VMA122 CPIDPV
510_1_3013986,BioLib 2ndFl RM-221A.DPR-C,Damper Command,damper command,98,Analog Output,1,NAE 10 N2 2 VMA122 DPR C
510_1_3013991,BioLib 2ndFl RM-221A.HTG-O,Heating Command,heating command,98,Analog Output,1,NAE 10 N2 2 VMA122 HTG O
510_1_3013994,BioLib 2ndFl RM-221A.SUPFLOSP,Supply Flow Setpoint,supply air flow setpoint,84,Analog Output,1,NAE 10 N2 2 VMA122 SUPFLOSP
510_1_3014001,BioLib 2ndFl RM-221B.HTGPID-O,Heating PID,heating PID output,98,Analog Output,1,NAE 10 N2 2 VMA123 BHPIDPV
510_1_3014003,BioLib 2ndFl RM-221B.COMMONSP,Common Setpoint,common setpoint,64,Analog Output,1,NAE 10 N2 2 VMA123 COMMONSP
510_1_3014004,BioLib 2ndFl RM-221B.CLGPID-O,Cooling PID,cooling PID output,98,Analog Output,1,NAE 10 N2 2 VMA123 CPIDPV
510_1_3014006,BioLib 2ndFl RM-221B.DPR-C,Damper Command,damper command,98,Analog Output,1,NAE 10 N2 2 VMA123 DPR C
510_1_3014011,BioLib 2ndFl RM-221B.HTG-O,Heating Command,heating command,98,Analog Output,1,NAE 10 N2 2 VMA123 HTG O
510_1_3014014,BioLib 2ndFl RM-221B.SUPFLOSP,Supply Flow Setpoint,supply air flow setpoint,84,Analog Output,1,NAE 10 N2 2 VMA123 SUPFLOSP
510_1_3014021,BioLib 2ndFl RM-233B.HTGPID-O,Heating PID,heating PID output,98,Analog Output,1,NAE 10 N2 2 VMA124124 BHPIDPV
510_1_3014023,BioLib 2ndFl RM-233B.COMMONSP,Common Setpoint,common setpoint,64,Analog Output,1,NAE 10 N2 2 VMA124124 COMMONSP
510_1_3014024,BioLib 2ndFl RM-233B.CLGPID-O,Cooling PID,cooling PID output,98,Analog Output,1,NAE 10 N2 2 VMA124124 CPIDPV
510_1_3014026,BioLib 2ndFl RM-233B.DPR-C,Damper Command,damper command,98,Analog Output,1,NAE 10 N2 2 VMA124124 DPR C
510_1_3014027,BioLib 2ndFl RM-233B.HTG-O,Heating Command,heating command,98,Analog Output,1,NAE 10 N2 2 VMA124124 HTG O
510_1_3014030,BioLib 2ndFl RM-233B.SUPFLOSP,Supply Flow Setpoint,supply air flow setpoint,84,Analog Output,1,NAE 10 N2 2 VMA124124 SUPFLOSP
510_1_3014037,BioLib 2ndFl RM-233A.HTGPID-O,Heating PID,heating PID output,98,Analog Output,1,NAE 10 N2 2 VMA125 BHPIDPV
510_1_3014039,BioLib 2ndFl RM-233A.COMMONSP,Common Setpoint,common setpoint,64,Analog Output,1,NAE 10 N2 2 VMA125 COMMONSP
510_1_3014040,BioLib 2ndFl RM-233A.CLGPID-O,Cooling PID,cooling PID output,98,Analog Output,1,NAE 10 N2 2 VMA125 CPIDPV
510_1_3014042,BioLib 2ndFl RM-233A.DPR-C,Damper Command,damper command,98,Analog Output,1,NAE 10 N2 2 VMA125 DPR C
510_1_3014043,BioLib 2ndFl RM-233A.HTG-O,Heating Command,heating command,98,Analog Output,1,NAE 10 N2 2 VMA125 HTG O
510_1_3014046,BioLib 2ndFl RM-233A.SUPFLOSP,Supply Flow Setpoint,supply air flow setpoint,84,Analog Output,1,NAE 10 N2 2 VMA125 SUPFLOSP
510_1_3014053,BioLib 1stFl RM-137.HTGPID-O,Heating PID,heating PID output,98,Analog Output,1,NAE 10 N2 2 VMA126 BHPIDPV
510_1_3014055,BioLib 1stFl RM-137.COMMONSP,Common Setpoint,common setpoint,64,Analog Output,1,NAE 10 N2 2 VMA126 COMMONSP
510_1_3014056,BioLib 1stFl RM-137.CLGPID-O,Cooling PID,cooling PID output,98,Analog Output,1,NAE 10 N2 2 VMA126 CPIDPV
510_1_3014058,BioLib 1stFl RM-137.DPR-C,Damper Command,damper command,98,Analog Output,1,NAE 10 N2 2 VMA126 DPR C
510_1_3014063,BioLib 1stFl RM-137.HTG-O,Heating Command,heating command,98,Analog Output,1,NAE 10 N2 2 VMA126 HTG O
510_1_3014066,BioLib 1stFl RM-137.SUPFLOSP,Supply Flow Setpoint,supply air flow setpoint,84,Analog Output,1,NAE 10 N2 2 VMA126 SUPFLOSP
510_1_3014073,BioLib 1stFl RM-138A.HTGPID-O,Heating PID,heating PID output,98,Analog Output,1,NAE 10 N2 2 VMA127 BHPIDPV
510_1_3014075,BioLib 1stFl RM-138A.COMMONSP,Common Setpoint,common setpoint,64,Analog Output,1,NAE 10 N2 2 VMA127 COMMONSP
510_1_3014076,BioLib 1stFl RM-138A.CLGPID-O,Cooling PID,cooling PID output,98,Analog Output,1,NAE 10 N2 2 VMA127 CPIDPV
510_1_3014078,BioLib 1stFl RM-138A.DPR-C,Damper Command,damper command,98,Analog Output,1,NAE 10 N2 2 VMA127 DPR C
510_1_3014083,BioLib 1stFl RM-138A.HTG-O,Heating Command,heating command,98,Analog Output,1,NAE 10 N2 2 VMA127 HTG O
510_1_3014086,BioLib 1stFl RM-138A.SUPFLOSP,Supply Flow Setpoint,supply air flow setpoint,84,Analog Output,1,NAE 10 N2 2 VMA127 SUPFLOSP
510_1_3014093,BioLib 1stFl RM-138B.HTGPID-O,Heating PID,heating PID output,98,Analog Output,1,NAE 10 N2 2 VMA128 BHPIDPV
510_1_3014095,BioLib 1stFl RM-138B.COMMONSP,Common Setpoint,common setpoint,64,Analog Output,1,NAE 10 N2 2 VMA128 COMMONSP
510_1_3014096,BioLib 1stFl RM-138B.CLGPID-O,Cooling PID,cooling PID output,98,Analog Output,1,NAE 10 N2 2 VMA128 CPIDPV
510_1_3014098,BioLib 1stFl RM-138B.DPR-C,Damper Command,damper command,98,Analog Output,1,NAE 10 N2 2 VMA128 DPR C
510_1_3014103,BioLib 1stFl RM-138B.HTG-O,Heating Command,heating command,98,Analog Output,1,NAE 10 N2 2 VMA128 HTG O
510_1_3014106,BioLib 1stFl RM-138B.SUPFLOSP,Supply Flow Setpoint,supply air flow setpoint,84,Analog Output,1,NAE 10 N2 2 VMA128 SUPFLOSP
510_1_3014113,BioLib 1stFl RM-135.HTGPID-O,Heating PID,heating PID output,98,Analog Output,1,NAE 10 N2 2 VMA129 BHPIDPV
510_1_3014115,BioLib 1stFl RM-135.COMMONSP,Common Setpoint,common setpoint,64,Analog Output,1,NAE 10 N2 2 VMA129 COMMONSP
510_1_3014116,BioLib 1stFl RM-135.CLGPID-O,Cooling PID,cooling PID output,98,Analog Output,1,NAE 10 N2 2 VMA129 CPIDPV
510_1_3014118,BioLib 1stFl RM-135.DPR-C,Damper Command,damper command,98,Analog Output,1,NAE 10 N2 2 VMA129 DPR C
510_1_3014123,BioLib 1stFl RM-135.HTG-O,Heating Command,heating command,98,Analog Output,1,NAE 10 N2 2 VMA129 HTG O
510_1_3014126,BioLib 1stFl RM-135.SUPFLOSP,Supply Flow Setpoint,supply air flow setpoint,84,Analog Output,1,NAE 10 N2 2 VMA129 SUPFLOSP
510_1_3014133,BioLib 1stFl RM-138D.HTGPID-O,Heating PID,heating PID output,98,Analog Output,1,NAE 10 N2 2 VMA130 BHPIDPV
510_1_3014135,BioLib 1stFl RM-138D.COMMONSP,Common Setpoint,common setpoint,64,Analog Output,1,NAE 10 N2 2 VMA130 COMMONSP
510_1_3014136,BioLib 1stFl RM-138D.CLGPID-O,Cooling PID,cooling PID output,98,Analog Output,1,NAE 10 N2 2 VMA130 CPIDPV
510_1_3014138,BioLib 1stFl RM-138D.DPR-C,Damper Command,damper command,98,Analog Output,1,NAE 10 N2 2 VMA130 DPR C
510_1_3014143,BioLib 1stFl RM-138D.HTG-O,Heating Command,heating command,98,Analog Output,1,NAE 10 N2 2 VMA130 HTG O
510_1_3014146,BioLib 1stFl RM-138D.SUPFLOSP,Supply Flow Setpoint,supply air flow setpoint,84,Analog Output,1,NAE 10 N2 2 VMA130 SUPFLOSP
510_1_3014153,BioLib 1stFl RM-138C.HTGPID-O,Heating PID,heating PID output,98,Analog Output,1,NAE 10 N2 2 VMA131 BHPIDPV
510_1_3014155,BioLib 1stFl RM-138C.COMMONSP,Common Setpoint,common setpoint,64,Analog Output,1,NAE 10 N2 2 VMA131 COMMONSP
510_1_3014156,BioLib 1stFl RM-138C.CLGPID-O,Cooling PID,cooling PID output,98,Analog Output,1,NAE 10 N2 2 VMA131 CPIDPV
510_1_3014158,BioLib 1stFl RM-138C.DPR-C,Damper Command,damper command,98,Analog Output,1,NAE 10 N2 2 VMA131 DPR C
510_1_3014163,BioLib 1stFl RM-138C.HTG-O,Heating Command,heating command,98,Analog Output,1,NAE 10 N2 2 VMA131 HTG O
510_1_3014166,BioLib 1stFl RM-138C.SUPFLOSP,Supply Flow Setpoint,supply air flow setpoint,84,Analog Output,1,NAE 10 N2 2 VMA131 SUPFLOSP
510_1_3014173,BioLib 1stFl RM-133.HTGPID-O,Heating PID,heating PID output,98,Analog Output,1,NAE 10 N2 2 VMA132 BHPIDPV
510_1_3014175,BioLib 1stFl RM-133.COMMONSP,Common Setpoint,common setpoint,64,Analog Output,1,NAE 10 N2 2 VMA132 COMMONSP
510_1_3014176,BioLib 1stFl RM-133.CLGPID-O,Cooling PID,cooling PID output,98,Analog Output,1,NAE 10 N2 2 VMA132 CPIDPV
510_1_3014178,BioLib 1stFl RM-133.DPR-C,Damper Command,damper command,98,Analog Output,1,NAE 10 N2 2 VMA132 DPR C
510_1_3014183,BioLib 1stFl RM-133.HTG-O,Heating Command,heating command,98,Analog Output,1,NAE 10 N2 2 VMA132 HTG O
510_1_3014186,BioLib 1stFl RM-133.SUPFLOSP,Supply Flow Setpoint,supply air flow setpoint,84,Analog Output,1,NAE 10 N2 2 VMA132 SUPFLOSP
510_1_3014193,BioLib 1stFl RM-119.HTGPID-O,Heating PID,heating PID output,98,Analog Output,1,NAE 10 N2 2 VMA133 BHPIDPV
510_1_3014195,BioLib 1stFl RM-119.COMMONSP,Common Setpoint,common setpoint,64,Analog Output,1,NAE 10 N2 2 VMA133 COMMONSP
510_1_3014196,BioLib 1stFl RM-119.CLGPID-O,Cooling PID,cooling PID output,98,Analog Output,1,NAE 10 N2 2 VMA133 CPIDPV
510_1_3014198,BioLib 1stFl RM-119.DPR-C,Damper Command,damper command,98,Analog Output,1,NAE 10 N2 2 VMA133 DPR C
510_1_3014203,BioLib 1stFl RM-119.HTG-O,Heating Command,heating command,98,Analog Output,1,NAE 10 N2 2 VMA133 HTG O
510_1_3014206,BioLib 1stFl RM-119.SUPFLOSP,Supply Flow Setpoint,supply air flow setpoint,84,Analog Output,1,NAE 10 N2 2 VMA133 SUPFLOSP
510_1_3014213,BioLib 1stFl RM-138J.HTGPID-O,Heating PID,heating PID output,98,Analog Output,1,NAE 10 N2 2 VMA134 BHPIDPV
510_1_3014215,BioLib 1stFl RM-138J.COMMONSP,Common Setpoint,common setpoint,64,Analog Output,1,NAE 10 N2 2 VMA134 COMMONSP
510_1_3014216,BioLib 1stFl RM-138J.CLGPID-O,Cooling PID,cooling PID output,98,Analog Output,1,NAE 10 N2 2 VMA134 CPIDPV
510_1_3014218,BioLib 1stFl RM-138J.DPR-C,Damper Command,damper command,98,Analog Output,1,NAE 10 N2 2 VMA134 DPR C
510_1_3014223,BioLib 1stFl RM-138J.HTG-O,Heating Command,heating command,98,Analog Output,1,NAE 10 N2 2 VMA134 HTG O
510_1_3014226,BioLib 1stFl RM-138J.SUPFLOSP,Supply Flow Setpoint,supply air flow setpoint,84,Analog Output,1,NAE 10 N2 2 VMA134 SUPFLOSP
510_1_3014233,1BioLib 1stFl RM-38H.HTGPID-O,Heating PID,heating PID output,98,Analog Output,1,NAE 10 N2 2 VMA135 BHPIDPV
510_1_3014235,1BioLib 1stFl RM-38H.COMMONSP,Common Setpoint,common setpoint,64,Analog Output,1,NAE 10 N2 2 VMA135 COMMONSP
510_1_3014236,1BioLib 1stFl RM-38H.CLGPID-O,Cooling PID,cooling PID output,98,Analog Output,1,NAE 10 N2 2 VMA135 CPIDPV
510_1_3014238,1BioLib 1stFl RM-38H.DPR-C,Damper Command,damper command,98,Analog Output,1,NAE 10 N2 2 VMA135 DPR C
510_1_3014243,1BioLib 1stFl RM-38H.HTG-O,Heating Command,heating command,98,Analog Output,1,NAE 10 N2 2 VMA135 HTG O
510_1_3014246,1BioLib 1stFl RM-38H.SUPFLOSP,Supply Flow Setpoint,supply air flow setpoint,84,Analog Output,1,NAE 10 N2 2 VMA135 SUPFLOSP
510_1_3014253,BioLib 1stFl RM-138G.HTGPID-O,Heating PID,heating PID output,98,Analog Output,1,NAE 10 N2 2 VMA136 BHPIDPV
510_1_3014255,BioLib 1stFl RM-138G.COMMONSP,Common Setpoint,common setpoint,64,Analog Output,1,NAE 10 N2 2 VMA136 COMMONSP
510_1_3014256,BioLib 1stFl RM-138G.CLGPID-O,Cooling PID,cooling PID output,98,Analog Output,1,NAE 10 N2 2 VMA136 CPIDPV
510_1_3014258,BioLib 1stFl RM-138G.DPR-C,Damper Command,damper command,98,Analog Output,1,NAE 10 N2 2 VMA136 DPR C
510_1_3014263,BioLib 1stFl RM-138G.HTG-O,Heating Command,heating command,98,Analog Output,1,NAE 10 N2 2 VMA136 HTG O
510_1_3014266,BioLib 1stFl RM-138G.SUPFLOSP,Supply Flow Setpoint,supply air flow setpoint,84,Analog Output,1,NAE 10 N2 2 VMA136 SUPFLOSP
510_1_3014273,BioLib 1stFl RM-125.COMMONSP,Common Setpoint,common setpoint,64,Analog Output,1,NAE 10 N2 2 VMA137 COMMONSP
510_1_3014274,BioLib 1stFl RM-125.CLGPID-O,Cooling PID,cooling PID output,98,Analog Output,1,NAE 10 N2 2 VMA137 CPIDPV
510_1_3014276,BioLib 1stFl RM-125.DPR-C,Damper Command,damper command,98,Analog Output,1,NAE 10 N2 2 VMA137 DPR C
510_1_3014283,BioLib 1stFl RM-125.SUPFLOSP,Supply Flow Setpoint,supply air flow setpoint,84,Analog Output,1,NAE 10 N2 2 VMA137 SUPFLOSP
510_1_3014290,BioLib 1stFl RM-138F.HTGPID-O,Heating PID,heating PID output,98,Analog Output,1,NAE 10 N2 2 VMA138 BHPIDPV
510_1_3014292,BioLib 1stFl RM-138F.COMMONSP,Common Setpoint,common setpoint,64,Analog Output,1,NAE 10 N2 2 VMA138 COMMONSP
510_1_3014293,BioLib 1stFl RM-138F.CLGPID-O,Cooling PID,cooling PID output,98,Analog Output,1,NAE 10 N2 2 VMA138 CPIDPV
510_1_3014295,BioLib 1stFl RM-138F.DPR-C,Damper Command,damper command,98,Analog Output,1,NAE 10 N2 2 VMA138 DPR C
510_1_3014300,BioLib 1stFl RM-138F.HTG-O,Heating Command,heating command,98,Analog Output,1,NAE 10 N2 2 VMA138 HTG O
510_1_3014303,BioLib 1stFl RM-138F.SUPFLOSP,Supply Flow Setpoint,supply air flow setpoint,84,Analog Output,1,NAE 10 N2 2 VMA138 SUPFLOSP
510_1_3014310,BioLib 1stFl RM-128.HTGPID-O,Heating PID,heating PID output,98,Analog Output,1,NAE 10 N2 2 VMA139 BHPIDPV
510_1_3014312,BioLib 1stFl RM-128.COMMONSP,Common Setpoint,common setpoint,64,Analog Output,1,NAE 10 N2 2 VMA139 COMMONSP
510_1_3014313,BioLib 1stFl RM-128.CLGPID-O,Cooling PID,cooling PID output,98,Analog Output,1,NAE 10 N2 2 VMA139 CPIDPV
510_1_3014315,BioLib 1stFl RM-128.DPR-C,Damper Command,damper command,98,Analog Output,1,NAE 10 N2 2 VMA139 DPR C
510_1_3014320,BioLib 1stFl RM-128.HTG-O,Heating Command,heating command,98,Analog Output,1,NAE 10 N2 2 VMA139 HTG O
510_1_3014323,BioLib 1stFl RM-128.SUPFLOSP,Supply Flow Setpoint,supply air flow setpoint,84,Analog Output,1,NAE 10 N2 2 VMA139 SUPFLOSP
510_1_3014330,BioLib 1stFl RM-138E.HTGPID-O,Heating PID,heating PID output,98,Analog Output,1,NAE 10 N2 2 VMA140 BHPIDPV
