source_id,jci_name,description,sensor_type,sensor_error,unit,type,data_type,name
557_1_3002746,BH.BASEMENT.RM-1229.VAV-2.HTG-IT,Heating Integral Time,heating integral time,,73,Analog Output,1,NAE 57 N2 1 VAV 2 Tuning HTG IT
557_1_3002750,BH.BASEMENT.RM-1212.VAV-3.HTG-IT,Heating Integral Time,heating integral time,,73,Analog Output,1,NAE 57 N2 1 VAV 3 Tuning HTG IT
557_1_3002754,BH.BASEMENT.RM-1230.VAV-4.HTG-IT,Heating Integral Time,heating integral time,,73,Analog Output,1,NAE 57 N2 1 VAV 4 Tuning HTG IT
557_1_3002756,BH.1STFLR.RM-1511.VAV-5.HTG-IT,Heating Integral Time,heating integral time,,73,Analog Output,1,NAE 57 N2 1 VAV 5 Tuning HTG IT
557_1_3002760,BH.1STFLR.RM-1502.VAV-8.HTG-IT,Heating Integral Time,heating integral time,,73,Analog Output,1,NAE 57 N2 1 VAV 8 Tuning HTG IT
557_1_3002764,BH.1STFLR.RM-1506.VAV-10.HTG-IT,Heating Integral Time,heating integral time,,73,Analog Output,1,NAE 57 N2 1 VAV 10 Tuning HTG IT
557_1_3002930,BH.BASEMENT.RM-1226.VAV-53.HTG-IT,Heating Integral Time,heating integral time,,73,Analog Output,1,NAE 57 N2 1 VAV 53 Tuning HTG IT
557_1_3002934,BH.BASEMENT.RM-1222.VAV-54.HTG-IT,Heating Integral Time,heating integral time,,73,Analog Output,1,NAE 57 N2 1 VAV 54 Tuning HTG IT
557_1_3002938,BH.BASEMENT.RM-1223.VAV-55.HTG-IT,Heating Integral Time,heating integral time,,73,Analog Output,1,NAE 57 N2 1 VAV 55 Tuning HTG IT
557_1_3002942,BH.BASEMENT.RM-1217.VAV-56.HTG-IT,Heating Integral Time,heating integral time,,73,Analog Output,1,NAE 57 N2 1 VAV 56 Tuning HTG IT
557_1_3002946,BH.BASEMENT.RM-1215.VAV-57.HTG-IT,Heating Integral Time,heating integral time,,73,Analog Output,1,NAE 57 N2 1 VAV 57 Tuning HTG IT
557_1_3002950,BH.BASEMENT.RM-1213.VAV-58.HTG-IT,Heating Integral Time,heating integral time,,73,Analog Output,1,NAE 57 N2 1 VAV 58 Tuning HTG IT
557_1_3002954,BH.BASEMENT.RM-1211A.VAV-59.HTG-IT,Heating Integral Time,heating integral time,,73,Analog Output,1,NAE 57 N2 1 VAV 59 Tuning HTG IT
557_1_3002958,BH.BASEMENT.RM-1211B.VAV-60.HTG-IT,Heating Integral Time,heating integral time,,73,Analog Output,1,NAE 57 N2 1 VAV 60 Tuning HTG IT
557_1_3002962,BH.BASEMENT.RM-1211C.VAV-61.HTG-IT,Heating Integral Time,heating integral time,,73,Analog Output,1,NAE 57 N2 1 VAV 61 Tuning HTG IT
557_1_3003077,BH.AHU-2.HTG-IT,Heating Integral Time,heating integral time,,73,Analog Output,1,NAE 57 N2 2 AHU 2 Tuning HTG IT
557_1_3003083,BH.AHU-3.HTG-IT,Heating Integral Time,heating integral time,,73,Analog Output,1,NAE 57 N2 2 AHU 3 Tuning HTG IT
607_2_3002236,AV2,MIN_THERM_FLOW,heating minimum flow,,95,Analog Value,2,NAE 107 FC 2 AH3 SAV 008 AV2
608_2_3002084,AV1,,heating minimum flow,,73,Analog Value,2,NAE 108 FC 1 AH1 VMA 032 AV1
608_2_3002085,AV1,,heating minimum flow,,73,Analog Value,2,NAE 108 FC 1 AH1 VMA 025 AV1
557_1_3002734,BH.AHU1.HTG-PB,Heating Proportional Band,heating prop band,,64,Analog Output,1,NAE 57 N2 1 AHU 1 Tuning HTG PB
557_1_3002741,BH.BASEMENT.ARHALL.VAV-1.HTG-PB,Heating Proportional Band,heating prop band,,64,Analog Output,1,NAE 57 N2 1 VAV 1 Tuning HTG PB
557_1_3002745,BH.BASEMENT.RM-1229.VAV-2.HTG-PB,Heating Proportional Band,heating prop band,,64,Analog Output,1,NAE 57 N2 1 VAV 2 Tuning HTG PB
557_1_3002749,BH.BASEMENT.RM-1212.VAV-3.HTG-PB,Heating Proportional Band,heating prop band,,64,Analog Output,1,NAE 57 N2 1 VAV 3 Tuning HTG PB
557_1_3002753,BH.BASEMENT.RM-1230.VAV-4.HTG-PB,Heating Proportional Band,heating prop band,,64,Analog Output,1,NAE 57 N2 1 VAV 4 Tuning HTG PB
557_1_3002755,BH.1STFLR.RM-1511.VAV-5.HTG-PB,Heating Proportional Band,heating prop band,,64,Analog Output,1,NAE 57 N2 1 VAV 5 Tuning HTG PB
557_1_3002759,BH.1STFLR.RM-1502.VAV-8.HTG-PB,Heating Proportional Band,heating prop band,,64,Analog Output,1,NAE 57 N2 1 VAV 8 Tuning HTG PB
557_1_3002763,BH.1STFLR.RM-1506.VAV-10.HTG-PB,Heating Proportional Band,heating prop band,,64,Analog Output,1,NAE 57 N2 1 VAV 10 Tuning HTG PB
557_1_3002929,BH.BASEMENT.RM-1226.VAV-53.HTG-PB,Heating Proportional Band,heating prop band,,64,Analog Output,1,NAE 57 N2 1 VAV 53 Tuning HTG PB
557_1_3002933,BH.BASEMENT.RM-1222.VAV-54.HTG-PB,Heating Proportional Band,heating prop band,,64,Analog Output,1,NAE 57 N2 1 VAV 54 Tuning HTG PB
557_1_3002937,BH.BASEMENT.RM-1223.VAV-55.HTG-PB,Heating Proportional Band,heating prop band,,64,Analog Output,1,NAE 57 N2 1 VAV 55 Tuning HTG PB
557_1_3002941,BH.BASEMENT.RM-1217.VAV-56.HTG-PB,Heating Proportional Band,heating prop band,,64,Analog Output,1,NAE 57 N2 1 VAV 56 Tuning HTG PB
557_1_3002945,BH.BASEMENT.RM-1215.VAV-57.HTG-PB,Heating Proportional Band,heating prop band,,64,Analog Output,1,NAE 57 N2 1 VAV 57 Tuning HTG PB
557_1_3002949,BH.BASEMENT.RM-1213.VAV-58.HTG-PB,Heating Proportional Band,heating prop band,,64,Analog Output,1,NAE 57 N2 1 VAV 58 Tuning HTG PB
557_1_3002953,BH.BASEMENT.RM-1211A.VAV-59.HTG-PB,Heating Proportional Band,heating prop band,,64,Analog Output,1,NAE 57 N2 1 VAV 59 Tuning HTG PB
557_1_3002957,BH.BASEMENT.RM-1211B.VAV-60.HTG-PB,Heating Proportional Band,heating prop band,,64,Analog Output,1,NAE 57 N2 1 VAV 60 Tuning HTG PB
557_1_3002961,BH.BASEMENT.RM-1211C.VAV-61.HTG-PB,Heating Proportional Band,heating prop band,,64,Analog Output,1,NAE 57 N2 1 VAV 61 Tuning HTG PB
557_1_3003078,BH.AHU-2.HTG-PB,Heating Proportional Band,heating prop band,,64,Analog Output,1,NAE 57 N2 2 AHU 2 Tuning HTG PB
557_1_3003084,BH.AHU-3.HTG-PB,Heating Proportional Band,heating prop band,,64,Analog Output,1,NAE 57 N2 2 AHU 3 Tuning HTG PB
557_1_3001158,BH.BASEMENT.ARHALL.VAV-1.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 57 N2 1 VAV 1 HTGVLV CMD
557_1_3001166,BH.BASEMENT.RM-1229.VAV-2.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 57 N2 1 VAV 2 HTGVLV CMD
557_1_3001174,BH.BASEMENT.RM-1212.VAV-3.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 57 N2 1 VAV 3 HTGVLV CMD
557_1_3001182,BH.BASEMENT.RM-1230.VAV-4.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 57 N2 1 VAV 4 HTGVLV CMD
557_1_3001792,BH.BASEMENT.RM-1226.VAV-53.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 57 N2 1 VAV 53 HTGVLV CMD
557_1_3001800,BH.BASEMENT.RM-1222.VAV-54.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 57 N2 1 VAV 54 HTGVLV CMD
557_1_3001807,BH.BASEMENT.RM-1223.VAV-55.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 57 N2 1 VAV 55 HTGVLV CMD
557_1_3001814,BH.BASEMENT.RM-1217.VAV-56.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 57 N2 1 VAV 56 HTGVLV CMD
557_1_3001821,BH.BASEMENT.RM-1215.VAV-57.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 57 N2 1 VAV 57 HTGVLV CMD
557_1_3001828,BH.BASEMENT.RM-1213.VAV-58.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 57 N2 1 VAV 58 HTGVLV CMD
557_1_3001836,BH.BASEMENT.RM-1211A.VAV-59.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 57 N2 1 VAV 59 HTGVLV CMD
557_1_3001843,BH.BASEMENT.RM-1211B.VAV-60.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 57 N2 1 VAV 60 HTGVLV CMD
557_1_3001850,BH.BASEMENT.RM-1211C.VAV-61.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 57 N2 1 VAV 61 HTGVLV CMD
557_1_3002022,BH.AHU1.HTGVLV-CMD,Heating Valve Command,heating valve command,,264,Analog Output,1,NAE 57 N2 1 AHU 1 HTGVLV CMD
557_1_3002190,BH.AHU-3.HTGVLV-CMD,Heating Valve Command,heating valve command,,264,Analog Output,1,NAE 57 N2 2 AHU 3 HTGVLV CMD
607_1_3000072,BONNER.1ST-FLR.RM-1106.VAV-1106.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 1 AH3 SAV 004 HTGVLV CMD
607_1_3000089,BONNER.1ST-FLR.RM-1241.VAV-1241.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 1 AH1 SAV 005 HTGVLV CMD
607_1_3000106,BONNER.1ST-FLR.RM-1005.VAV-1005.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 1 AH1 SAV 006 HTGVLV CMD
607_1_3000123,BONNER.1ST-FLR.RM-C1000.VAV-C1000.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 1 AH1 SAV 007 HTGVLV CMD
607_1_3000140,BONNER.1ST-FLR.RM-1449A.VAV-1449A.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 1 AH1 SAV 008 HTGVLV CMD
607_1_3000157,BONNER.1ST-FLR.RM-1425.VAV-1425.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 1 AH1 SAV 009 HTGVLV CMD
607_1_3000174,BONNER.1ST-FLR.RM-1449B.VAV-1449B.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 1 AH1 SAV 010 HTGVLV CMD
607_1_3000191,BONNER.1ST-FLR.RM-1329.VAV-1329-1A.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 1 AH1 SAV 011 HTGVLV CMD
607_1_3000227,BONNER.1ST-FLR.RM-1423.VAV-1423.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 1 AH1 SAV 014 HTGVLV CMD
607_1_3000247,BONNER.1ST-FLR.RM-1449.VAV-1449.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 1 AH1 FEC 015 HTGVLV CMD
607_1_3000262,BONNER.1ST-FLR.RM-1309.VAV-1309-1A.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 1 AH1 SAV 016 HTGVLV CMD
607_1_3000302,BONNER.1ST-FLR.RM-1305.VAV-1305.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 1 AH1 VMA 019 HTGVLV CMD
607_1_3000318,BONNER.1ST-FLR.RM-1404.VAV-1404.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 1 AH1 SAV 021 HTGVLV CMD
607_1_3000338,BONNER.1ST-FLR.RM-1402.VAV-1402.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 1 AH1 FEC 022 HTGVLV CMD
607_1_3000356,BONNER.1ST-FLR.RM-1413.VAV-1413.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 1 AH1 FEC 023 HTGVLV CMD
607_1_3000371,BONNER.2ND-FLR.RM-2129.VAV-2129.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 2 AH3 FEC 004 HTGVLV CMD
607_1_3000393,BONNER.2ND-FLR.RM-2230.VAV-2230.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 2 AH3 VMA 005 HTGVLV CMD
607_1_3000409,BONNER.2ND-FLR.RM-2235.VAV-2235.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 2 AH3 SAV 007 HTGVLV CMD
607_1_3000426,BONNER.2ND-FLR.RM-2235A.VAV-2235A.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 2 AH3 SAV 008 HTGVLV CMD
607_1_3000443,BONNER.2ND-FLR.RM-2229.VAV-2229.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 2 AH3 SAV 009 HTGVLV CMD
607_1_3000462,BONNER.2ND-FLR.RM-2222.VAV-2222.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 2 AH3 SAV 011 HTGVLV CMD
607_1_3000479,BONNER.2ND-FLR.RM-2121.VAV-2121-1.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 2 AH3 SAV 014 HTGVLV CMD
607_1_3000532,BONNER.2ND-FLR.RM-2213.VAV-2213.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 2 AH3 FEC 018 HTGVLV CMD
607_1_3000554,BONNER.2ND-FLR.RM-2214.VAV-2214.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 2 AH3 VMA 019 HTGVLV CMD
607_1_3000574,BONNER.2ND-FLR.RM-2121A.VAV-2121A.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 2 AH3 VMA 021 HTGVLV CMD
607_1_3000590,BONNER.2ND-FLR.RM-2206.VAV-2206.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 2 AH3 SAV 023 HTGVLV CMD
607_1_3000607,BONNER.2ND-FLR.RM-2201.VAV-2201.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 2 AH3 SAV 024 HTGVLV CMD
607_1_3000628,BONNER.2ND-FLR.RM-2202.VAV-2202.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 2 AH3 VMA 025 HTGVLV CMD
607_1_3000648,BONNER.2ND-FLR.RM-2129A.VAV-2129A.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 2 AH3 VMA 027 HTGVLV CMD
607_1_3000662,BONNER.2ND-FLR.RM-2150C.VAV-2150C.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 2 AH3 VMA 029 HTGVLV CMD
607_1_3000672,BONNER.2ND-FLR.RM-2145B.VAV-2145B.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 2 AH3 SAV 030 HTGVLV CMD
607_1_3000693,BONNER.2ND-FLR.RM-2140.VAV-2140.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 2 AH3 VMA 031 HTGVLV CMD
607_1_3000719,BONNER.2ND-FLR.RM-2150.VAV-2150.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 2 AH3 VMA 034 HTGVLV CMD
607_1_3000729,BONNER.2ND-FLR.RM-2229C.VAV-2229-3.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 2 AH3 SAV 035 HTGVLV CMD
607_1_3000763,BONNER.2ND-FLR.RM-2001.VAV-2001.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 107 FC 2 AH3 SAV 012 HTGVLV CMD
607_1_3000784,BONNER.2ND-FLR.RM-2150A.VAV-2150A.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 2 AH3 VMA 013 HTGVLV CMD
607_1_3000794,BONNER.2ND-FLR.RM-2129B.VAV-2129B.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 2 AH3 FEC 028 HTGVLV CMD
607_1_3001406,BONNER.2ND-FLR.RM-2234.VAV-2234.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 107 FC 2 AH3 VMA 038 HTGVLV CMD
608_1_3000097,BONNER.2ND-FLR.RM-2242.VAV-2242.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 108 FC 1 AH3 VMA 005 HTGVLV CMD
608_1_3000113,BONNER.2ND-FLR.RM-2000.VAV-2000.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 1 AH3 SAV 009 HTGVLV CMD
608_1_3000148,BONNER.2ND-FLR.RM-2002.VAV-2002.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 1 AH1 SAV 011 HTGVLV CMD
608_1_3000165,BONNER.2ND-FLR.RM-2325.VAV-2325.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 108 FC 1 AH1 FEC 012 HTGVLV CMD
608_1_3000183,BONNER.2ND-FLR.RM-2417.VAV-2417-1.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 1 AH1 SAV 013 HTGVLV CMD
608_1_3000236,BONNER.2ND-FLR.RM-2422.VAV-2422.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 1 AH1 SAV 017 HTGVLV CMD
608_1_3000257,BONNER.2ND-FLR.RM-2430.VAV-2430.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 108 FC 1 AH1 VMA 018 HTGVLV CMD
608_1_3000307,BONNER.2ND-FLR.RM-2317.VAV-2317-3.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 1 AH1 SAV 022 HTGVLV CMD
608_1_3000330,BONNER.2ND-FLR.RM-2418.VAV-2418.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 108 FC 1 AH1 VMA 024 HTGVLV CMD
608_1_3000344,BONNER.2ND-FLR.RM-2414.VAV-2414.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 108 FC 1 AH1 VMA 025 HTGVLV CMD
608_1_3000360,BONNER.2ND-FLR.RM-2406.VAV-2406.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 1 AH1 SAV 027 HTGVLV CMD
608_1_3000377,BONNER.2ND-FLR.RM-2401.VAV-2401-1.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 1 AH1 SAV 028 HTGVLV CMD
608_1_3000434,BONNER.2ND-FLR.RM-2402.VAV-2402.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 108 FC 1 AH1 VMA 032 HTGVLV CMD
608_1_3000471,BONNER.3RD-FLR.RM-3126.VAV-3126.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 108 FC 2 AH3 VMA 004 HTGVLV CMD
608_1_3000487,BONNER.3RD-FLR.RM-3125.VAV-3125.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 108 FC 2 AH3 FEC 006 HTGVLV CMD
608_1_3000512,BONNER.3RD-FLR.RM-3146.VAV-3146.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 108 FC 2 AH3 VMA 007 HTGVLV CMD
608_1_3000532,BONNER.3RD-FLR.RM-3142.VAV-3142.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 108 FC 2 AH3 VMA 009 HTGVLV CMD
608_1_3000548,BONNER.3RD-FLR.RM-3145.VAV-3145.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 108 FC 2 AH3 FEC 011 HTGVLV CMD
608_1_3000572,BONNER.3RD-FLR.RM-3113.VAV-3113-1.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 2 AH3 SAV 012 HTGVLV CMD
608_1_3000612,BONNER.3RD-FLR.RM-3214.VAV-3214.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 108 FC 2 AH3 VMA 015 HTGVLV CMD
608_1_3000628,BONNER.3RD-FLR.RM-3205.VAV-3205-1.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 2 AH3 SAV 017 HTGVLV CMD
608_1_3000681,BONNER.3RD-FLR.RM-3206.VAV-3206.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 2 AH3 SAV 021 HTGVLV CMD
608_1_3000698,BONNER.3RD-FLR.RM-3114.VAV-3114.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 2 AH3 SAV 022 HTGVLV CMD
608_1_3000719,BONNER.3RD-FLR.RM-3106.VAV-3106.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 108 FC 2 AH3 VMA 023 HTGVLV CMD
608_1_3000762,BONNER.3RD-FLR.RM-3202.VAV-3202.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 108 FC 2 AH3 VMA 027 HTGVLV CMD
608_1_3000772,BONNER.3RD-FLR.RM-3222.VAV-3222-1.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 2 AH3 SAV 028 HTGVLV CMD
608_1_3000789,BONNER.3RD-FLR.RM-3222.VAV-3222-2.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 2 AH3 SAV 029 HTGVLV CMD
608_1_3000806,BONNER.3RD-FLR.RM-3221.VAV-3221-1.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 2 AH3 SAV 030 HTGVLV CMD
608_1_3000846,BONNER.2ND-FLR.RM-2130.VAV-2130.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 108 FC 1 AH3 VMA 007 HTGVLV CMD
608_1_3001480,BONNER.2ND-FLR.RM-2310.VAV-2310.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 1 AH1 SAV 034 HTGVLV CMD
608_1_3001909,BONNER.3RD-FLR.RM-3130.VAV-3130.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 2 AH3 SAV 025 HTGVLV CMD
608_1_3001951,BONNER.2ND-FLR.RM-2002A.VAV-2002A.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 1 AHU1 SAV 010 HTGVLV CMD
608_1_3001979,BONNER.2ND-FLR.RM-2325.VAV2325-2.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 108 FC 1 AHU1 SAV 035 HTGVLV CMD
609_1_3000104,BONNER.3RD-FLR.RM-3230.VAV-3230.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 109 FC 1 AH3 VMA 005 HTGVLV CMD
609_1_3000124,BONNER.3RD-FLR.RM-3246.VAV-3246.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 109 FC 1 AH3 VMA 007 HTGVLV CMD
609_1_3000140,BONNER.3RD-FLR.RM-3000.VAV-3000.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 109 FC 1 AH3 SAV 009 HTGVLV CMD
609_1_3000157,BONNER.3RD-FLR.RM-3002.VAV-TM3002.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 109 FC 1 AH1 SAV 010 HTGVLV CMD
609_1_3000174,BONNER.3RD-FLR.RM-3329.VAV-3329.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 109 FC 1 AH1 SAV 011 HTGVLV CMD
609_1_3000195,BONNER.3RD-FLR.RM-3326.VAV-3326.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 109 FC 1 AH1 VMA 012 HTGVLV CMD
609_1_3000211,BONNER.3RD-FLR.RM-3318.VAV-3318.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 109 FC 1 AH1 SAV 014 HTGVLV CMD
609_1_3000228,BONNER.3RD-FLR.RM-3317.VAV-3317-1.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 109 FC 1 AH1 SAV 015 HTGVLV CMD
609_1_3000264,BONNER.3RD-FLR.RM-3422.VAV-3422.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 109 FC 1 AH1 SAV 018 HTGVLV CMD
609_1_3000281,BONNER.3RD-FLR.RM-3417.VAV-3417.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 109 FC 1 AH1 FEC 019 HTGVLV CMD
609_1_3000306,BONNER.3RD-FLR.RM-3430.VAV-3430.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 109 FC 1 AH1 VMA 020 HTGVLV CMD
609_1_3000328,BONNER.3RD-FLR.RM-3401.VAV-3401-1.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 109 FC 1 AH1 SAV 023 HTGVLV CMD
609_1_3000385,BONNER.3RD-FLR.RM-3306.VAV-3306.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 109 FC 1 AH1 VMA 027 HTGVLV CMD
609_1_3000405,BONNER.3RD-FLR.RM-3402.VAV-3402.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 109 FC 1 AH1 VMA 029 HTGVLV CMD
609_1_3000421,BONNER.3RD-FLR.RM-3406.VAV-3406.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 109 FC 1 AH1 SAV 031 HTGVLV CMD
609_1_3000442,BONNER.3RD-FLR.RM-3414.VAV-3414.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 109 FC 1 AH1 VMA 032 HTGVLV CMD
609_1_3000458,BONNER.4TH-FLR.RM-4121.VAV-4121.HTGVLV-CMD,Heating Valve Command,heating valve command,,98,Analog Output,1,NAE 109 FC 2 AH3 FEC 004 HTGVLV CMD
609_1_3000479,BONNER.4TH-FLR.RM-4221.VAV-4221-1.HTGVLV-CMD,Heating Valve Command,heating valve command,,95,Analog Output,1,NAE 109 FC 2 AH3 SAV 005 HTGVLV CMD
